latitude,longitude,depth,mag,magType,gap,rms,net,horizontalError,depthError,magError,magNst,locationSource,magSource,aX,aY,aZ,gX,gY,gZ,type
59.7931,-136.5169,0.1,0.0,4,0.0,0.0,0,0.0,0.2,0.0,0.0,0,0,-1180,-1212,-17252,-3072,59,299,3
60.2763,-152.302,0.1,0.0,4,0.0,0.0,0,0.0,0.3,0.0,0.0,0,0,-1080,-1288,-17180,-3072,69,275,3
19.21916667,-155.3871667,0.1,0.0,2,0.0,0.0,3,0.41,0.54,0.136926425,15.0,3,4,-1216,-1204,-17324,-3040,74,277,3
43.72983333,-123.1271667,0.1,0.0,4,0.0,0.0,14,0.49,31.61,0.133444405,2.0,14,15,-1052,-1344,-17212,-3024,70,267,3
59.9214,-141.2381,0.1,0.0,4,0.0,0.0,0,0.0,0.4,0.0,0.0,0,0,-1080,-1232,-17080,-3072,34,287,3
38.8248329,-122.8021698,0.1,0.0,2,0.0,0.0,5,0.3,0.87,0.13,17.0,5,6,-1096,-1212,-17132,-3056,54,298,3
60.0964,-152.4134,0.1,0.0,4,0.0,0.0,0,0.0,0.2,0.0,0.0,0,0,-1140,-1108,-17244,-3024,73,243,3
62.852,-148.6232,0.1,0.0,4,0.0,0.0,0,0.0,0.5,0.0,0.0,0,0,-1112,-1216,-17036,-3072,52,245,3
58.7866,-152.6438,0.1,0.0,4,0.0,0.0,0,0.0,0.5,0.0,0.0,0,0,-1168,-1280,-17232,-3056,60,273,3
38.826,-122.8008333,0.1,0.0,2,0.0,0.0,5,0.15,0.23,0.13,43.0,5,6,-1016,-1220,-17036,-3056,59,261,3
19.391,-155.2773333,0.1,0.0,4,0.0,0.0,3,0.21,0.18,0.254806233,20.0,3,4,-1088,-1216,-17116,-3040,42,242,3
19.393,-155.2778333,0.1,0.0,2,0.0,0.0,3,0.22,0.17,0.032580255,2.0,3,4,-1120,-1364,-17260,-3056,84,284,3
38.8133316,-122.8228302,0.1,0.0,2,0.0,0.0,5,0.88,1.81,0.17,8.0,5,6,-1168,-1224,-17316,-3040,58,263,3
35.509,-118.3941667,0.1,0.0,4,0.0,0.0,2,0.15,1.69,0.083,17.0,2,2,-1060,-1228,-17264,-3040,61,271,3
60.1181,-152.8693,0.1,0.0,4,0.0,0.0,0,0.0,0.2,0.0,0.0,0,0,-1184,-1184,-17312,-3072,64,294,3
32.8288333,-115.5813333,0.1,0.0,4,0.0,0.0,2,0.4,0.57,0.204,25.0,2,2,-1312,-1072,-17228,-3056,42,253,3
62.2462,-149.6466,0.1,0.0,4,0.0,0.0,0,0.0,0.6,0.0,0.0,0,0,-1148,-1268,-17232,-3072,64,252,3
35.637,-117.5863333,0.1,0.0,4,0.0,0.0,2,0.21,0.56,0.207,15.0,2,2,-1072,-1448,-17032,-3040,65,228,3
61.1029,-151.6254,0.1,0.0,4,0.0,0.0,0,0.0,0.4,0.0,0.0,0,0,-1192,-1244,-17284,-3056,66,266,3
77.0046,18.252,0.1,0.0,0,0.0,0.0,12,7.55,4.132,0.03,352.0,12,13,-1176,-1224,-17208,-3056,73,247,3
61.5142,-150.6096,0.1,0.0,4,0.0,0.0,0,0.0,0.3,0.0,0.0,0,0,-1080,-1376,-17080,-3072,57,272,3
47.30166667,-119.94,0.1,0.0,4,0.0,0.0,14,0.41,31.61,0.101054691,13.0,14,15,-1108,-1268,-16972,-3040,59,278,3
68.7463,-145.3322,0.1,0.0,4,0.0,0.0,0,0.0,0.3,0.0,0.0,0,0,-1052,-1228,-17060,-3056,41,263,3
19.23533249,-155.4029999,0.1,0.0,2,0.0,0.0,3,0.6,0.810000002,1.63999999,10.0,3,4,-1120,-1200,-17216,-3024,65,296,3
33.6363333,-116.6935,0.1,0.0,4,0.0,0.0,2,0.23,0.53,0.207,5.0,2,2,-1168,-1356,-17208,-3072,52,272,3
59.8578,-152.5184,0.1,0.0,4,0.0,0.0,0,0.0,0.3,0.0,0.0,0,0,-1036,-1240,-17164,-3040,47,277,3
52.753,-166.779,0.1,0.0,4,0.0,0.0,0,0.0,1.7,0.0,0.0,0,0,-1060,-1264,-17068,-3072,44,241,3
61.561,-152.0488,0.1,0.0,4,0.0,0.0,0,0.0,0.3,0.0,0.0,0,0,-1012,-1324,-17300,-3056,47,300,3
63.7932,-147.6934,0.1,0.0,4,0.0,0.0,0,0.0,0.2,0.0,0.0,0,0,-1108,-1224,-17148,-3056,67,287,3
59.3805,-152.8996,0.1,0.0,4,0.0,0.0,0,0.0,0.3,0.0,0.0,0,0,-1032,-1208,-17252,-3024,82,255,3
32.8083333,-115.5851667,0.1,0.0,4,0.0,0.0,2,0.29,0.48,0.225,25.0,2,2,-1140,-1244,-17324,-3056,77,246,3
60.9442,-151.5234,0.1,0.0,4,0.0,0.0,0,0.0,0.3,0.0,0.0,0,0,-1132,-1260,-17080,-3056,46,263,3
38.7868347,-122.765831,0.1,0.0,2,0.0,0.0,5,0.35,0.88,0.04,11.0,5,6,-1196,-1212,-17384,-3072,24,288,3
47.909,-121.8786667,0.1,0.0,2,0.0,0.0,14,0.72,31.61,0.174673991,5.0,14,15,-1196,-1292,-17332,-3040,70,301,3
36.5405,-98.95666667,0.1,0.0,4,0.0,0.0,8,0.0,0.5,0.31,4.0,8,9,-1180,-1184,-17340,-3072,36,242,3
37.4558333,-119.2716667,0.1,0.0,2,0.0,0.0,5,0.6,2.33,0.23,14.0,5,6,-1160,-1252,-17132,-3040,74,265,3
54.9229,-161.6433,0.1,0.0,4,0.0,0.0,0,0.0,0.2,0.0,0.0,0,0,-1060,-1336,-17044,-3072,75,279,3
38.7805,-122.7656667,0.1,0.0,2,0.0,0.0,5,0.12,0.21,0.203,39.0,5,6,-1072,-1316,-17196,-3040,57,257,3
36.2036667,-119.9623333,0.1,0.0,2,0.0,0.0,5,0.42,1.96,0.189,20.0,5,6,-1020,-1228,-17176,-3040,57,265,3
32.8931667,-116.2748333,0.1,0.0,4,0.0,0.0,2,0.2,0.64,0.112,9.0,2,2,-1200,-1168,-17088,-3040,62,258,3
38.7666667,-122.7205,0.1,0.0,2,0.0,0.0,5,1.48,0.53,0.303,4.0,5,6,-1068,-1224,-17124,-3040,45,257,3
61.2037,-147.4364,0.1,0.0,4,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0,-1100,-1208,-17204,-3024,51,293,3
38.7536667,-122.7125,0.1,0.0,2,0.0,0.0,5,0.24,0.35,0.269,10.0,5,6,-1048,-1232,-17156,-3056,65,298,3
52.4946,-163.4419,0.1,0.0,4,0.0,0.0,0,0.0,4.6,0.0,0.0,0,0,-1128,-1220,-17340,-3008,74,276,3
17.9565,-66.95316667,0.1,0.0,2,0.0,0.0,9,1.02,0.43,0.142077902,4.0,9,10,-1152,-1276,-17120,-3040,77,259,3
19.39333333,-155.2485,0.1,0.0,2,0.0,0.0,3,0.21,0.29,0.01924233,2.0,3,4,-1064,-1308,-17108,-3040,59,291,3
62.0201,-151.1761,0.1,0.0,4,0.0,0.0,0,0.0,0.2,0.0,0.0,0,0,-1168,-1308,-17292,-3024,71,280,3
19.133,-155.4793333,0.1,0.0,2,0.0,0.0,3,0.65,0.83,0.09481276,7.0,3,4,-1068,-1268,-17120,-3056,38,233,3
34.9177,24.8541,0.1,0.0,0,0.0,0.0,12,5.55,1.38,0.063,73.0,12,13,-1116,-1320,-17260,-3056,53,266,3
36.65083333,-98.65966667,0.1,0.0,4,0.0,0.0,8,0.0,0.5,0.22,34.0,8,9,-1144,-1196,-17284,-3056,73,269,3
33.4665,-116.5625,0.1,0.0,4,0.0,0.0,2,0.32,0.59,0.134,13.0,2,2,-1072,-1184,-17292,-3040,46,248,3
34.3945,-96.81333333,0.1,0.0,4,0.0,0.0,8,0.0,0.6,0.21,3.0,8,9,-1124,-1252,-17208,-3040,65,273,3
53.4899,-164.8974,0.1,0.0,4,0.0,0.0,0,0.0,2.9,0.0,0.0,0,0,-1144,-1324,-17072,-3040,82,259,3
36.695,-96.70916667,0.1,0.0,4,0.0,0.0,8,0.0,0.4,0.21,9.0,8,9,-1084,-1328,-17252,-3040,79,266,3
19.06116676,-155.4685059,0.1,0.0,2,0.0,0.0,3,0.84,1.40999997,0.980000019,7.0,3,4,-1148,-1308,-17208,-3040,95,258,3
64.9748,-147.3089,0.1,0.0,4,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0,-1068,-1280,-17216,-3056,52,288,3
38.8126678,-122.8290024,0.1,0.0,2,0.0,0.0,5,0.21,0.48,0.18,16.0,5,6,-1068,-1268,-17268,-3024,92,273,3
19.41883333,-155.2431667,0.1,0.0,2,0.0,0.0,3,0.21,0.3,0.053260295,2.0,3,4,-1092,-1440,-17012,-3088,50,298,3
51.8566,-174.6118,0.1,0.0,4,0.0,0.0,0,0.0,1.9,0.0,0.0,0,0,-1048,-1320,-17056,-3056,54,280,3
19.22916603,-155.3910065,0.1,0.0,4,0.0,0.0,3,0.56,0.75,3.38,7.0,3,4,-1220,-1164,-17168,-3024,78,292,3
62.3657,-151.2032,0.1,0.0,4,0.0,0.0,0,0.0,0.4,0.0,0.0,0,0,-1032,-1336,-17236,-3024,65,273,3
63.4485,-147.3818,0.1,0.0,4,0.0,0.0,0,0.0,0.2,0.0,0.0,0,0,-1072,-1408,-17152,-3024,58,271,3
36.53616667,-98.9575,0.1,0.0,4,0.0,0.0,8,0.0,0.2,0.28,4.0,8,9,-1100,-1332,-17128,-3024,83,270,3
38.7928352,-122.7456665,0.1,0.0,2,0.0,0.0,5,0.25,0.77,0.05,12.0,5,6,-1188,-1276,-17116,-3056,78,276,3
46.0135,-112.468,0.1,0.0,4,0.0,0.0,4,0.34,31.61,0.179384633,15.0,4,5,-1192,-1224,-17192,-3056,92,287,3
36.5365,-98.95833333,0.1,0.0,4,0.0,0.0,8,0.0,0.3,0.26,4.0,8,9,-1060,-1304,-17264,-3056,56,293,3
36.53783333,-98.95666667,0.1,0.0,4,0.0,0.0,8,0.0,0.2,0.25,4.0,8,9,-1248,-1180,-17264,-3056,80,286,3
58.1783,-155.3656,0.1,0.0,4,0.0,0.0,0,0.0,0.7,0.0,0.0,0,0,-1084,-1240,-17128,-3024,65,265,3
35.5051667,-118.388,0.1,0.0,4,0.0,0.0,2,0.17,0.67,0.261,26.0,2,2,-1052,-1292,-17340,-3024,55,281,3
59.7353,-152.7445,0.1,0.0,4,0.0,0.0,0,0.0,0.2,0.0,0.0,0,0,-1024,-1284,-17108,-3056,69,295,3
18.23966667,-66.43933333,0.1,0.0,2,0.0,0.0,9,0.31,0.66,0.134558331,3.0,9,10,-1144,-1332,-17084,-3072,69,289,3
66.0567,-153.6731,0.1,0.0,4,0.0,0.0,0,0.0,0.2,0.0,0.0,0,0,-1088,-1256,-17128,-3024,52,285,3
61.6384,-150.8376,0.1,0.0,4,0.0,0.0,0,0.0,0.4,0.0,0.0,0,0,-1124,-1252,-17136,-3056,57,231,3
38.8055,-122.8185,0.1,0.0,2,0.0,0.0,5,0.5,1.23,0.162,9.0,5,6,-1128,-1184,-17224,-3088,47,295,3
38.8453333,-122.8148333,0.1,0.0,2,0.0,0.0,5,0.13,0.23,0.14,33.0,5,6,-1140,-1220,-17272,-3088,84,267,3
36.6546667,-121.2721667,0.1,0.0,2,0.0,0.0,5,0.19,1.1,0.18,57.0,5,6,-1108,-1268,-17232,-3024,80,262,3
38.8349991,-122.8098297,0.1,0.0,2,0.0,0.0,5,0.28,0.63,0.2,18.0,5,6,-1140,-1400,-17160,-3056,73,280,3
35.53666667,-96.75766667,0.1,0.0,4,0.0,0.0,8,0.0,0.7,0.23,24.0,8,9,-1076,-1324,-17244,-3024,55,276,3
61.7785,-149.4921,0.1,0.0,4,0.0,0.0,0,0.0,0.2,0.0,0.0,0,0,-1120,-1264,-17136,-3040,49,273,3
46.30516667,-111.6105,0.1,0.0,4,0.0,0.0,4,0.65,31.61,0.32952653,9.0,4,5,-1052,-1212,-17280,-3040,56,237,3
38.7775002,-122.7118301,0.1,0.0,2,0.0,0.0,5,1.35,2.52,0.2,10.0,5,6,-1124,-1388,-17036,-3040,61,268,3
59.5822,-153.1046,0.1,0.0,4,0.0,0.0,0,0.0,0.3,0.0,0.0,0,0,-1184,-1256,-17072,-3040,58,215,3
33.968,-116.9415,0.1,0.0,4,0.0,0.0,2,0.31,1.6,0.183,13.0,2,2,-1132,-1332,-17316,-3040,80,275,3
54.0813,-165.9982,0.1,0.0,4,0.0,0.0,0,0.0,0.1,0.0,0.0,0,0,-1108,-1320,-17160,-3040,82,279,3
61.3537,-149.7746,0.1,0.0,4,0.0,0.0,0,0.0,0.4,0.0,0.0,0,0,-1176,-1312,-17236,-3072,81,269,3
38.8354988,-122.7988358,0.1,0.0,2,0.0,0.0,5,0.79,1.81,0.17,10.0,5,6,-1100,-1288,-17220,-3072,49,225,3
35.6088333,-117.4756667,0.1,0.0,4,0.0,0.0,2,0.24,0.38,0.29,4.0,2,2,-1040,-1280,-17096,-3040,70,269,3
36.9979,-105.0247,0.1,0.0,4,0.0,0.0,12,4.61,1.961,0.056,64.0,12,13,-1104,-1220,-17280,-3040,52,284,3
36.245,-95.844,0.1,0.0,4,0.0,0.0,8,0.0,0.3,0.18,5.0,8,9,-1236,-1204,-17328,-3072,67,278,3
61.2292,-147.6358,0.1,0.0,4,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0,-1072,-1264,-17096,-3056,70,239,3
51.3828,-176.527,0.1,0.0,4,0.0,0.0,0,0.0,0.2,0.0,0.0,0,0,-1088,-1360,-17164,-3056,63,290,3
57.6491,-156.1306,0.1,0.0,4,0.0,0.0,0,0.0,0.6,0.0,0.0,0,0,-1096,-1216,-17188,-3088,57,259,3
38.8101667,-122.7396667,0.1,0.0,2,0.0,0.0,5,0.22,0.38,0.138,16.0,5,6,-1140,-1308,-17224,-3088,68,277,3
37.4711667,-121.5843333,0.1,0.0,2,0.0,0.0,5,0.3,0.51,0.086,11.0,5,6,-1172,-1312,-17248,-3024,61,252,3
38.8351669,-122.8193359,0.1,0.0,2,0.0,0.0,5,0.37,1.17,0.14,14.0,5,6,-1044,-1288,-17280,-3040,58,252,3
59.1283,-136.4516,0.1,0.0,4,0.0,0.0,0,0.0,0.3,0.0,0.0,0,0,-1148,-1352,-17316,-3072,54,288,3
38.7949982,-122.7791672,0.1,0.0,2,0.0,0.0,5,0.31,0.55,0.24,22.0,5,6,-1072,-1328,-17080,-3072,60,275,3
61.1433,-141.9354,0.1,0.0,4,0.0,0.0,0,0.0,0.2,0.0,0.0,0,0,-1076,-1172,-17200,-3040,62,290,3
19.41366667,-155.2393333,0.1,0.0,2,0.0,0.0,3,0.68,0.33,0.250845006,2.0,3,4,-1220,-1172,-17144,-3072,60,214,3
51.4266,-176.1735,0.1,0.0,4,0.0,0.0,0,0.0,0.3,0.0,0.0,0,0,-1160,-1304,-17008,-3072,48,273,3
38.8356667,-122.7845001,0.1,0.0,2,0.0,0.0,5,0.26,0.52,0.1,16.0,5,6,-1048,-1280,-17056,-3072,59,305,3
-6.596,147.1225,0.1,0.0,0,0.0,0.0,12,10.0,7.155,0.051,123.0,12,13,-1080,-1180,-17072,-3072,68,301,3
65.2595,-158.0121,0.1,0.0,4,0.0,0.0,0,0.0,0.9,0.0,0.0,0,0,-1152,-1236,-17336,-3072,41,219,3
34.56233333,-97.20683333,0.1,0.0,4,0.0,0.0,8,0.0,1.2,0.16,4.0,8,9,-1076,-1260,-17252,-3040,52,235,3
57.1139,-156.0198,0.1,0.0,4,0.0,0.0,0,0.0,1.8,0.0,0.0,0,0,-976,-1180,-17112,-3072,53,292,3
53.8592,-163.8438,0.1,0.0,4,0.0,0.0,0,0.0,7.3,0.0,0.0,0,0,-1068,-1188,-17244,-3040,65,274,3
40.4916667,-124.8355,0.1,0.0,2,0.0,0.0,5,1.45,0.94,0.102,31.0,5,6,-1164,-1304,-17164,-3040,81,275,3
61.7252,-151.9322,0.1,0.0,4,0.0,0.0,0,0.0,0.3,0.0,0.0,0,0,-1168,-1236,-17200,-3040,87,251,3
58.0975,-151.7105,0.1,0.0,4,0.0,0.0,0,0.0,1.1,0.0,0.0,0,0,-1144,-1352,-17064,-3056,61,253,3
36.2215,-95.8535,0.1,0.0,4,0.0,0.0,8,0.0,0.5,0.21,25.0,8,9,-1068,-1288,-17088,-3024,64,274,3
58.9034,-152.111,0.1,0.0,4,0.0,0.0,0,0.0,0.7,0.0,0.0,0,0,-1028,-1252,-17144,-3056,57,282,3
54.0358,-166.5566,0.1,0.0,4,0.0,0.0,0,0.0,0.8,0.0,0.0,0,0,-1060,-1224,-17204,-3056,92,269,3
53.6168,-164.968,0.1,0.0,4,0.0,0.0,0,0.0,6.9,0.0,0.0,0,0,-1124,-1264,-17116,-3024,56,269,3
38.8181648,-122.8218307,0.1,0.0,2,0.0,0.0,5,0.22,0.41,0.11,23.0,5,6,-1248,-1232,-17172,-3072,97,264,3
46.8455,-121.8036667,0.1,0.0,4,0.0,0.0,14,1.63,1.29,0.303919441,3.0,14,15,-1128,-1292,-17244,-3040,35,280,3
55.313,163.0385,0.1,0.0,0,0.0,0.0,12,8.82,9.463,0.09,34.0,12,13,-1020,-1252,-17196,-3040,64,298,3
-3.2702,135.3512,0.1,0.0,0,0.0,0.0,12,12.04,5.09,0.111,24.0,12,13,-1100,-1336,-17340,-3040,88,296,3
63.3885,-150.4499,0.1,0.0,4,0.0,0.0,0,0.0,0.3,0.0,0.0,0,0,-1152,-1292,-17084,-3072,65,280,3
23.3546,98.4203,0.1,0.0,0,0.0,0.0,12,6.37,1.901,0.147,14.0,12,13,-1192,-1300,-17168,-3040,35,277,3
51.4149,-178.0707,0.1,0.0,4,0.0,0.0,12,3.92,5.724,0.115,18.0,12,13,-1136,-1264,-17156,-3040,63,297,3
35.7063333,-117.5136667,0.1,0.0,4,0.0,0.0,2,0.27,0.74,0.137,7.0,2,2,-1112,-1348,-17192,-3040,56,259,3
46.84116667,-121.7641667,0.1,0.0,4,0.0,0.0,14,0.31,0.58,0.061102377,4.0,14,15,-1112,-1228,-17132,-3040,43,266,3
19.22916603,-155.3843384,0.1,0.0,2,0.0,0.0,3,0.48,0.720000029,1.62,6.0,3,4,-1144,-1236,-17108,-3072,41,249,3
64.9748,-147.3699,0.1,0.0,4,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0,-1040,-1304,-17128,-3072,67,292,3
46.83916667,-121.7665,0.1,0.0,4,0.0,0.0,14,0.41,0.68,0.108102385,4.0,14,15,-1060,-1240,-17192,-3088,76,273,3
36.6523333,-121.2746667,0.1,0.0,2,0.0,0.0,5,0.31,0.47,0.273,18.0,5,6,-1208,-1304,-17196,-3024,59,251,3
38.8106651,-122.7863312,0.1,0.0,2,0.0,0.0,5,0.44,1.05,0.19,9.0,5,6,-1184,-1388,-17240,-3056,79,258,3
33.4736667,-116.5646667,0.1,0.0,4,0.0,0.0,2,0.32,0.74,0.091,9.0,2,2,-1080,-1344,-17220,-3040,47,282,3
36.6485,-121.272,0.1,0.0,4,0.0,0.0,5,0.16,0.6,0.156,65.0,5,6,-1084,-1240,-17236,-3072,83,301,3
58.1892,-155.2999,0.1,0.0,4,0.0,0.0,0,0.0,0.2,0.0,0.0,0,0,-1136,-1352,-17204,-3024,62,279,3
50.2146,-178.9072,0.1,0.0,4,0.0,0.0,0,0.0,5.8,0.0,0.0,0,0,-1176,-1320,-17184,-3056,75,278,3
17.941,-66.95083333,0.1,0.0,2,0.0,0.0,9,0.39,0.65,0.087081159,9.0,9,10,-1080,-1328,-17128,-3088,44,271,3
46.84183333,-121.766,0.1,0.0,4,0.0,0.0,14,0.27,1.1,0.042714073,7.0,14,15,-1088,-1304,-17220,-3056,72,281,3
38.8113327,-122.7858353,0.1,0.0,2,0.0,0.0,5,0.3,0.72,0.13,13.0,5,6,-1180,-1212,-17224,-3072,55,286,3
54.3653,-161.7449,0.1,0.0,4,0.0,0.0,0,0.0,1.1,0.0,0.0,0,0,-1132,-1276,-17144,-3040,70,240,3
38.8120003,-122.7850037,0.1,0.0,2,0.0,0.0,5,0.41,0.68,0.19,12.0,5,6,-1076,-1284,-17112,-3056,57,257,3
38.8110008,-122.7856674,0.1,0.0,2,0.0,0.0,5,0.54,1.6,0.02,8.0,5,6,-1152,-1212,-17316,-3056,76,303,3
35.919,-95.14633333,0.1,0.0,4,0.0,0.0,8,0.0,0.5,0.17,14.0,8,9,-1132,-1196,-17220,-3056,43,284,3
33.9223333,-118.342,0.1,0.0,4,0.0,0.0,2,0.5,0.54,0.27,18.0,2,2,-1168,-1248,-17184,-3056,71,267,3
32.7121667,-115.5438333,0.1,0.0,4,0.0,0.0,2,0.33,0.46,0.22,20.0,2,2,-1148,-1224,-17072,-3056,42,245,3
36.654,-121.2716667,0.1,0.0,2,0.0,0.0,5,0.17,0.46,0.186,63.0,5,6,-1088,-1272,-17260,-3072,68,279,3
36.6496667,-121.2738333,0.1,0.0,2,0.0,0.0,5,0.16,0.61,0.166,74.0,5,6,-1084,-1336,-17160,-3008,37,277,3
32.02704674,-103.7747637,0.1,0.0,4,0.0,0.0,11,0.869819625,1.14486197,0.2,19.0,11,12,-1124,-1176,-17228,-3072,75,271,3
38.8068333,-122.791,0.1,0.0,2,0.0,0.0,5,0.18,0.27,0.18,35.0,5,6,-1144,-1376,-17220,-3040,79,271,3
63.0923,-151.4496,0.1,0.0,4,0.0,0.0,0,0.0,0.3,0.0,0.0,0,0,-1236,-1132,-17204,-3056,46,266,3
38.7858315,-122.7668304,0.1,0.0,2,0.0,0.0,5,0.34,0.73,0.42,16.0,5,6,-1208,-1368,-17204,-3056,79,255,3
38.831501,-122.8154984,0.1,0.0,2,0.0,0.0,5,0.33,0.69,0.32,12.0,5,6,-1028,-1164,-17008,-3056,53,266,3
38.8308334,-122.8143311,0.1,0.0,2,0.0,0.0,5,0.34,1.01,0.13,10.0,5,6,-1260,-1304,-17128,-3040,81,268,3
40.2579,-119.7039,0.1,0.0,4,0.0,0.0,7,0.0,3.6,0.16,3.0,7,8,-1084,-1252,-17292,-3072,87,272,3
62.1954,-151.4421,0.1,0.0,4,0.0,0.0,0,0.0,0.5,0.0,0.0,0,0,-1140,-1260,-17128,-3040,58,263,3
36.0536667,-120.638,0.1,0.0,2,0.0,0.0,5,0.63,1.22,0.158,5.0,5,6,-1140,-1220,-17144,-3072,69,269,3
19.19616699,-155.3983307,0.1,0.0,2,0.0,0.0,3,1.43,17.2600002,1.88,6.0,3,4,-1180,-1204,-17244,-3040,57,289,3
40.1775,-121.0661667,0.1,0.0,2,0.0,0.0,5,0.3,0.6,0.225,29.0,5,6,-1096,-1324,-17176,-3040,51,275,3
19.40083333,-155.2641667,0.1,0.0,4,0.0,0.0,3,0.16,0.21,0.005968688,4.0,3,4,-1120,-1296,-17144,-3024,78,249,3
33.8678333,-117.6813333,0.1,0.0,4,0.0,0.0,2,0.15,0.24,0.128,46.0,2,2,-1156,-1292,-17056,-3088,55,255,3
53.6444,-165.8448,0.1,0.0,4,0.0,0.0,0,0.0,1.6,0.0,0.0,0,0,-1128,-1200,-17152,-3088,42,261,3
19.3453331,-155.2949982,0.1,0.0,2,0.0,0.0,3,0.29,0.430000007,0.790000021,12.0,3,4,-1164,-1320,-17220,-3040,72,304,3
33.4851667,-116.4416667,0.1,0.0,4,0.0,0.0,2,0.28,0.55,0.099,15.0,2,2,-1096,-1256,-17028,-3072,70,287,3
69.5028,-144.4307,0.1,0.0,4,0.0,0.0,0,0.0,0.7,0.0,0.0,0,0,-1084,-1280,-17100,-3056,56,261,3
33.3041667,-116.743,0.1,0.0,4,0.0,0.0,2,0.21,0.47,0.124,18.0,2,2,-1040,-1216,-17208,-3024,46,272,3
54.5242,-161.4512,0.1,0.0,4,0.0,0.0,0,0.0,3.2,0.0,0.0,0,0,-1108,-1220,-17172,-3056,57,283,3
54.541,-161.6224,0.1,0.0,4,0.0,0.0,0,0.0,6.1,0.0,0.0,0,0,-1160,-1360,-17320,-3056,75,264,3
52.8491,-169.6117,0.1,0.0,4,0.0,0.0,0,0.0,0.4,0.0,0.0,0,0,-1124,-1252,-17108,-3040,47,268,3
17.983,-66.60116667,0.1,0.0,2,0.0,0.0,9,0.58,0.51,0.049885443,4.0,9,10,-1120,-1352,-17228,-3072,85,263,3
51.4293,178.8237,0.1,0.0,4,0.0,0.0,0,0.0,2.4,0.0,0.0,0,0,-1124,-1280,-17288,-3072,62,272,3
60.7106,-150.8912,0.1,0.0,4,0.0,0.0,0,0.0,0.6,0.0,0.0,0,0,-1172,-1240,-17228,-3056,85,301,3
60.0903,-152.4165,0.1,0.0,4,0.0,0.0,0,0.0,0.6,0.0,0.0,0,0,-1116,-1296,-17276,-3088,71,260,3
19.3864994,-155.2706604,0.1,0.0,2,0.0,0.0,3,0.24,0.360000014,0.109999999,6.0,3,4,-1192,-1248,-17176,-3056,70,256,3
62.5132,-150.6369,0.1,0.0,4,0.0,0.0,0,0.0,0.3,0.0,0.0,0,0,-1172,-1376,-17116,-3088,85,277,3
37.2959,-116.3793,0.1,0.0,4,0.0,0.0,7,0.0,1.7,0.87,4.0,7,8,-1024,-1192,-17048,-3056,77,264,3
48.31966667,-122.0958333,0.1,0.0,4,0.0,0.0,14,0.45,1.1,0.081622698,4.0,14,15,-1060,-1240,-17260,-3056,65,290,3
19.23533249,-155.3811646,0.1,0.0,2,0.0,0.0,3,0.59,0.720000029,0.610000014,5.0,3,4,-1120,-1304,-17200,-3056,35,292,3
60.1326,-152.0158,0.1,0.0,4,0.0,0.0,0,0.0,0.8,0.0,0.0,0,0,-960,-1244,-17128,-3088,40,271,3
19.23533249,-155.397171,0.1,0.0,4,0.0,0.0,3,0.61,0.589999974,2.45,13.0,3,4,-1188,-1316,-17212,-3024,75,244,3
19.34266667,-155.1375,0.1,0.0,2,0.0,0.0,3,0.39,0.7,0.153555771,7.0,3,4,-1080,-1348,-17212,-3056,53,292,3
33.3443333,-116.9173333,0.1,0.0,4,0.0,0.0,2,0.18,0.73,0.126,52.0,2,2,-1128,-1144,-17220,-3056,52,278,3
40.194,-121.1049,0.1,0.0,4,0.0,0.0,7,0.0,30.6,0.23,3.0,7,8,-1096,-1252,-16972,-3024,41,273,3
19.44466667,-155.3171667,0.1,0.0,2,0.0,0.0,3,0.27,0.66,0.070719431,4.0,3,4,-1212,-1340,-17184,-3088,83,247,3
60.926,-152.4526,0.1,0.0,4,0.0,0.0,0,0.0,0.3,0.0,0.0,0,0,-1084,-1288,-17324,-3056,60,293,3
38.7555,-122.7016667,0.1,0.0,2,0.0,0.0,5,0.17,0.21,0.302,39.0,5,6,-1136,-1116,-17208,-3088,60,292,3
38.7630005,-122.7088318,0.1,0.0,2,0.0,0.0,5,0.46,0.94,0.13,9.0,5,6,-1092,-1180,-17300,-3072,60,262,3
64.9533,-149.0346,0.1,0.0,4,0.0,0.0,0,0.0,0.2,0.0,0.0,0,0,-1076,-1184,-17116,-3040,30,257,3
51.2937,-178.9124,0.1,0.0,4,0.0,0.0,0,0.0,1.4,0.0,0.0,0,0,-1084,-1292,-17104,-3040,51,267,3
67.018,-146.3394,0.1,0.0,4,0.0,0.0,0,0.0,1.1,0.0,0.0,0,0,-1136,-1292,-17024,-3040,65,255,3
36.697,-97.66683333,0.1,0.0,4,0.0,0.0,8,0.0,0.6,0.23,27.0,8,9,-1220,-1216,-17300,-3072,70,289,3
35.105,-95.5465,0.1,0.0,4,0.0,0.0,8,0.0,1.0,0.23,10.0,8,9,-1212,-1300,-17268,-3040,60,264,3
19.24166679,-155.3896637,0.1,0.0,2,0.0,0.0,3,0.63,1.11000001,0.75999999,6.0,3,4,-1088,-1348,-17016,-3040,79,269,3
53.6716,-164.5795,0.1,0.0,4,0.0,0.0,0,0.0,5.7,0.0,0.0,0,0,-1072,-1304,-17220,-3072,55,348,3
